month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,remaining_years
2013-07,SERANGOON,EXECUTIVE,537,SERANGOON NTH AVE 4,07 TO 09,149.0,Maisonette,1992,708888.0,68
2013-07,SERANGOON,EXECUTIVE,506B,SERANGOON NTH AVE 4,07 TO 09,146.0,Apartment,1992,715000.0,68
2013-07,TAMPINES,EXECUTIVE,311,TAMPINES ST 33,04 TO 06,147.0,Apartment,1993,662000.0,69
2013-07,TAMPINES,EXECUTIVE,314,TAMPINES ST 33,04 TO 06,153.0,Apartment,1993,682800.0,69
2013-07,TAMPINES,EXECUTIVE,893,TAMPINES AVE 8,04 TO 06,142.0,Maisonette,1997,700000.0,73
2013-07,TAMPINES,EXECUTIVE,125,TAMPINES ST 11,04 TO 06,146.0,Maisonette,1985,705000.0,61
2013-07,TAMPINES,EXECUTIVE,124,TAMPINES ST 11,04 TO 06,146.0,Maisonette,1986,723000.0,62
2013-07,TAMPINES,EXECUTIVE,944,TAMPINES AVE 5,10 TO 12,146.0,Maisonette,1989,740000.0,65
2013-07,TAMPINES,EXECUTIVE,860,TAMPINES AVE 5,04 TO 06,146.0,Maisonette,1987,740000.0,63
2013-07,TAMPINES,EXECUTIVE,330,TAMPINES ST 32,04 TO 06,147.0,Maisonette,1995,753000.0,71
2013-07,TAMPINES,EXECUTIVE,245,TAMPINES ST 21,01 TO 03,150.0,Maisonette,1984,770000.0,60
2013-07,TOA PAYOH,EXECUTIVE,236,LOR 1 TOA PAYOH,01 TO 03,146.0,Maisonette,1986,785000.0,62
2013-07,WOODLANDS,EXECUTIVE,583,WOODLANDS DR 16,04 TO 06,131.0,Apartment,2001,565000.0,77
2013-07,WOODLANDS,EXECUTIVE,520,WOODLANDS DR 14,04 TO 06,141.0,Premium Apartment,2000,573000.0,76
2013-07,WOODLANDS,EXECUTIVE,346,WOODLANDS ST 32,01 TO 03,147.0,Apartment,1986,596500.0,62
2013-07,WOODLANDS,EXECUTIVE,893C,WOODLANDS DR 50,04 TO 06,144.0,Maisonette,1996,620000.0,72
2013-07,WOODLANDS,EXECUTIVE,356,WOODLANDS AVE 5,10 TO 12,143.0,Apartment,1996,623000.0,72
2013-07,WOODLANDS,EXECUTIVE,133,MARSILING RISE,04 TO 06,173.0,Apartment,1995,625000.0,71
2013-07,WOODLANDS,EXECUTIVE,141,MARSILING RD,07 TO 09,170.0,Apartment,1995,665000.0,71
2013-07,WOODLANDS,EXECUTIVE,111,WOODLANDS ST 13,07 TO 09,163.0,Apartment,1995,667000.0,71
2013-07,WOODLANDS,EXECUTIVE,832,WOODLANDS ST 83,04 TO 06,176.0,Apartment,1994,713000.0,70
2013-07,WOODLANDS,EXECUTIVE,328,WOODLANDS ST 32,10 TO 12,163.0,Apartment,1994,720000.0,70
2013-07,WOODLANDS,EXECUTIVE,807,WOODLANDS ST 81,01 TO 03,189.0,Apartment,1994,745000.0,70
2013-07,WOODLANDS,EXECUTIVE,308,WOODLANDS AVE 1,04 TO 06,176.0,Apartment,1994,755000.0,70
2013-07,WOODLANDS,EXECUTIVE,331,WOODLANDS AVE 1,04 TO 06,192.0,Apartment,1994,770000.0,70
2013-07,WOODLANDS,EXECUTIVE,119,MARSILING RISE,10 TO 12,187.0,Apartment,1995,780000.0,71
2013-07,WOODLANDS,EXECUTIVE,835,WOODLANDS ST 83,04 TO 06,192.0,Apartment,1994,790000.0,70
2013-07,WOODLANDS,EXECUTIVE,331,WOODLANDS AVE 1,07 TO 09,192.0,Apartment,1994,795000.0,70
2013-07,WOODLANDS,EXECUTIVE,832,WOODLANDS ST 83,04 TO 06,189.0,Apartment,1994,810000.0,70
2013-07,YISHUN,EXECUTIVE,258,YISHUN ST 22,01 TO 03,154.0,Maisonette,1985,560000.0,61
2013-07,YISHUN,EXECUTIVE,827,YISHUN ST 81,01 TO 03,145.0,Maisonette,1987,650000.0,63
2013-07,YISHUN,EXECUTIVE,828,YISHUN ST 81,04 TO 06,146.0,Maisonette,1988,695000.0,64
2013-08,BEDOK,EXECUTIVE,639,BEDOK RESERVOIR RD,04 TO 06,146.0,Apartment,1993,690000.0,69
2013-08,BEDOK,EXECUTIVE,160,BEDOK STH AVE 3,01 TO 03,152.0,Maisonette,1986,700000.0,62
2013-08,BEDOK,EXECUTIVE,665,JLN DAMAI,07 TO 09,145.0,Maisonette,1996,715000.0,72
2013-08,BEDOK,EXECUTIVE,94B,BEDOK NTH AVE 4,10 TO 12,143.0,Apartment,1993,765000.0,69
2013-08,BISHAN,EXECUTIVE,245,BISHAN ST 22,13 TO 15,154.0,Maisonette,1992,807000.0,68
2013-08,BISHAN,EXECUTIVE,231,BISHAN ST 23,04 TO 06,146.0,Maisonette,1992,830000.0,68
2013-08,BISHAN,EXECUTIVE,186,BISHAN ST 13,04 TO 06,147.0,Apartment,1987,845000.0,63
2013-08,BISHAN,EXECUTIVE,119,BISHAN ST 12,10 TO 12,143.0,Maisonette,1987,900000.0,63
2013-08,BISHAN,EXECUTIVE,443,SIN MING AVE,07 TO 09,199.0,Maisonette,1990,905000.0,66
2013-08,BUKIT BATOK,EXECUTIVE,353,BT BATOK ST 34,01 TO 03,147.0,Maisonette,1986,630000.0,62
2013-08,BUKIT BATOK,EXECUTIVE,402,BT BATOK WEST AVE 7,10 TO 12,145.0,Apartment,1993,632000.0,69
2013-08,BUKIT BATOK,EXECUTIVE,406,BT BATOK WEST AVE 7,10 TO 12,145.0,Apartment,1993,640000.0,69
2013-08,BUKIT PANJANG,EXECUTIVE,466,SEGAR RD,04 TO 06,133.0,Premium Apartment,2002,545000.0,78
2013-08,BUKIT PANJANG,EXECUTIVE,532,JELAPANG RD,07 TO 09,143.0,Maisonette,1999,655000.0,75
2013-08,CHOA CHU KANG,EXECUTIVE,275,CHOA CHU KANG AVE 2,04 TO 06,143.0,Apartment,1993,575000.0,69
2013-08,CHOA CHU KANG,EXECUTIVE,164,JLN TECK WHYE,10 TO 12,140.0,Apartment,1998,600000.0,74
2013-08,CHOA CHU KANG,EXECUTIVE,235,CHOA CHU KANG CTRL,10 TO 12,141.0,Apartment,1990,605000.0,66
2013-08,CHOA CHU KANG,EXECUTIVE,656,CHOA CHU KANG CRES,16 TO 18,140.0,Premium Apartment,1999,620000.0,75
2013-08,CHOA CHU KANG,EXECUTIVE,602,CHOA CHU KANG ST 62,04 TO 06,146.0,Apartment,1996,632000.0,72
2013-08,GEYLANG,EXECUTIVE,326,UBI AVE 1,10 TO 12,146.0,Maisonette,1986,683000.0,62
2013-08,HOUGANG,EXECUTIVE,357,HOUGANG AVE 7,01 TO 03,148.0,Maisonette,1985,628000.0,61
2013-08,HOUGANG,EXECUTIVE,579,HOUGANG AVE 4,04 TO 06,140.0,Apartment,1997,635000.0,73
2013-08,HOUGANG,EXECUTIVE,357,HOUGANG AVE 7,04 TO 06,148.0,Maisonette,1985,640000.0,61
2013-08,HOUGANG,EXECUTIVE,564,HOUGANG ST 51,07 TO 09,143.0,Apartment,1992,670800.0,68
2013-08,HOUGANG,EXECUTIVE,357,HOUGANG AVE 7,04 TO 06,152.0,Maisonette,1985,678500.0,61
2013-08,HOUGANG,EXECUTIVE,558,HOUGANG ST 51,07 TO 09,148.0,Maisonette,1992,680000.0,68
2013-08,HOUGANG,EXECUTIVE,577,HOUGANG AVE 4,04 TO 06,140.0,Maisonette,1997,680888.0,73
2013-08,HOUGANG,EXECUTIVE,538,HOUGANG ST 52,07 TO 09,147.0,Maisonette,1992,685000.0,68
2013-08,HOUGANG,EXECUTIVE,446,HOUGANG AVE 8,07 TO 09,146.0,Maisonette,1991,720000.0,67
2013-08,HOUGANG,EXECUTIVE,446,HOUGANG AVE 8,07 TO 09,146.0,Maisonette,1991,720000.0,67
2013-08,JURONG EAST,EXECUTIVE,334,JURONG EAST AVE 1,01 TO 03,149.0,Maisonette,1984,630000.0,60
2013-08,JURONG WEST,EXECUTIVE,274C,JURONG WEST ST 25,04 TO 06,126.0,Apartment,2002,516800.0,78
2013-08,JURONG WEST,EXECUTIVE,910,JURONG WEST ST 91,07 TO 09,145.0,Maisonette,1988,555000.0,64
2013-08,JURONG WEST,EXECUTIVE,714,JURONG WEST ST 71,04 TO 06,151.0,Maisonette,1991,568000.0,67
2013-08,JURONG WEST,EXECUTIVE,701,JURONG WEST ST 71,04 TO 06,147.0,Apartment,1993,574000.0,69
2013-08,JURONG WEST,EXECUTIVE,669C,JURONG WEST ST 64,04 TO 06,130.0,Apartment,2000,603000.0,76
2013-08,JURONG WEST,EXECUTIVE,666B,JURONG WEST ST 65,04 TO 06,130.0,Apartment,2000,610000.0,76
2013-08,JURONG WEST,EXECUTIVE,679A,JURONG WEST CTRL 1,04 TO 06,135.0,Premium Apartment,2000,632888.0,76
2013-08,JURONG WEST,EXECUTIVE,669C,JURONG WEST ST 64,13 TO 15,130.0,Apartment,2000,640000.0,76
2013-08,JURONG WEST,EXECUTIVE,671C,JURONG WEST ST 65,04 TO 06,125.0,Apartment,2002,645888.0,78
2013-08,JURONG WEST,EXECUTIVE,160,YUNG PING RD,19 TO 21,153.0,Apartment,1997,675000.0,73
2013-08,JURONG WEST,EXECUTIVE,694,JURONG WEST CTRL 1,07 TO 09,142.0,Premium Apartment,1998,690000.0,74
2013-08,PASIR RIS,EXECUTIVE,210,PASIR RIS ST 21,01 TO 03,147.0,Apartment,1993,570000.0,69
2013-08,PASIR RIS,EXECUTIVE,643,PASIR RIS DR 10,01 TO 03,150.0,Apartment,1995,605000.0,71
2013-08,PASIR RIS,EXECUTIVE,650,PASIR RIS DR 10,01 TO 03,150.0,Apartment,1995,615000.0,71
2013-08,PASIR RIS,EXECUTIVE,650,PASIR RIS DR 10,04 TO 06,149.0,Apartment,1995,618800.0,71
2013-08,PASIR RIS,EXECUTIVE,250,PASIR RIS ST 21,10 TO 12,150.0,Apartment,1993,628000.0,69
2013-08,PASIR RIS,EXECUTIVE,129,PASIR RIS ST 11,01 TO 03,151.0,Maisonette,1988,629000.0,64
2013-08,PASIR RIS,EXECUTIVE,464,PASIR RIS ST 41,01 TO 03,147.0,Maisonette,1992,630000.0,68
2013-08,PASIR RIS,EXECUTIVE,246,PASIR RIS ST 21,04 TO 06,147.0,Apartment,1993,640000.0,69
2013-08,PASIR RIS,EXECUTIVE,713,PASIR RIS ST 72,07 TO 09,146.0,Apartment,1996,645000.0,72
2013-08,PASIR RIS,EXECUTIVE,501,PASIR RIS ST 52,01 TO 03,145.0,Apartment,1993,650000.0,69
2013-08,PASIR RIS,EXECUTIVE,128,PASIR RIS ST 11,07 TO 09,146.0,Maisonette,1988,650000.0,64
2013-08,PASIR RIS,EXECUTIVE,715,PASIR RIS ST 72,13 TO 15,143.0,Apartment,1996,657000.0,72
2013-08,PASIR RIS,EXECUTIVE,532,PASIR RIS DR 1,07 TO 09,144.0,Apartment,1992,717000.0,68
2013-08,PASIR RIS,EXECUTIVE,533,PASIR RIS DR 1,04 TO 06,145.0,Apartment,1992,758000.0,68
2013-08,PUNGGOL,EXECUTIVE,185,EDGEFIELD PLAINS,04 TO 06,128.0,Premium Apartment,2003,600000.0,79
2013-08,PUNGGOL,EXECUTIVE,116,EDGEFIELD PLAINS,01 TO 03,130.0,Premium Apartment,2003,602500.0,79
2013-08,QUEENSTOWN,EXECUTIVE,149,MEI LING ST,07 TO 09,150.0,Apartment,1995,980000.0,71
2013-08,SEMBAWANG,EXECUTIVE,416,CANBERRA RD,04 TO 06,130.0,Apartment,2001,535000.0,77
2013-08,SEMBAWANG,EXECUTIVE,339B,SEMBAWANG CL,10 TO 12,131.0,Premium Apartment,2001,572000.0,77
2013-08,SEMBAWANG,EXECUTIVE,357C,ADMIRALTY DR,07 TO 09,131.0,Premium Apartment,2001,575000.0,77
2013-08,SEMBAWANG,EXECUTIVE,503A,CANBERRA LINK,13 TO 15,130.0,Apartment,2001,586000.0,77
2013-08,SEMBAWANG,EXECUTIVE,504A,MONTREAL DR,07 TO 09,130.0,Apartment,2001,595000.0,77
2013-08,SEMBAWANG,EXECUTIVE,507D,WELLINGTON CIRCLE,07 TO 09,131.0,Apartment,2001,600000.0,77
2013-08,SENGKANG,EXECUTIVE,189A,RIVERVALE DR,04 TO 06,131.0,Apartment,2000,553000.0,76
2013-08,SENGKANG,EXECUTIVE,298D,COMPASSVALE ST,01 TO 03,134.0,Premium Apartment,2001,580000.0,77
2013-08,SENGKANG,EXECUTIVE,306B,ANCHORVALE LINK,01 TO 03,125.0,Apartment,2001,590000.0,77
2013-08,SENGKANG,EXECUTIVE,298D,COMPASSVALE ST,01 TO 03,134.0,Premium Apartment,2001,599000.0,77
2013-08,SENGKANG,EXECUTIVE,122C,SENGKANG EAST WAY,10 TO 12,131.0,Apartment,2000,605000.0,76
2013-08,SENGKANG,EXECUTIVE,102,RIVERVALE WALK,10 TO 12,140.0,Apartment,1999,633000.0,75
2013-08,SENGKANG,EXECUTIVE,202B,SENGKANG EAST RD,04 TO 06,130.0,Apartment,2001,635000.0,77
2013-08,SENGKANG,EXECUTIVE,202A,COMPASSVALE DR,13 TO 15,130.0,Apartment,2001,638000.0,77
2013-08,SENGKANG,EXECUTIVE,202A,COMPASSVALE DR,01 TO 03,130.0,Apartment,2001,640000.0,77
2013-08,SENGKANG,EXECUTIVE,299C,COMPASSVALE ST,10 TO 12,136.0,Premium Apartment,2001,640000.0,77
2013-08,SENGKANG,EXECUTIVE,225C,COMPASSVALE WALK,07 TO 09,135.0,Apartment,1999,640000.0,75
2013-08,SENGKANG,EXECUTIVE,316C,ANCHORVALE LINK,04 TO 06,125.0,Premium Apartment,2003,650000.0,79
2013-08,SERANGOON,EXECUTIVE,527,SERANGOON NTH AVE 4,10 TO 12,146.0,Apartment,1992,698000.0,68
2013-08,SERANGOON,EXECUTIVE,537,SERANGOON NTH AVE 4,10 TO 12,147.0,Maisonette,1992,705000.0,68
2013-08,SERANGOON,EXECUTIVE,119,SERANGOON NTH AVE 1,01 TO 03,153.0,Maisonette,1984,780000.0,60
2013-08,TAMPINES,EXECUTIVE,889,TAMPINES ST 81,01 TO 03,142.0,Apartment,1989,628888.0,65
2013-08,TAMPINES,EXECUTIVE,105,SIMEI ST 1,01 TO 03,146.0,Maisonette,1988,668000.0,64
2013-08,TAMPINES,EXECUTIVE,335,TAMPINES ST 32,04 TO 06,146.0,Maisonette,1996,669000.0,72
2013-08,TAMPINES,EXECUTIVE,938,TAMPINES AVE 5,01 TO 03,146.0,Maisonette,1988,685000.0,64
2013-08,TAMPINES,EXECUTIVE,330,TAMPINES ST 32,04 TO 06,147.0,Apartment,1995,690000.0,71
2013-08,TAMPINES,EXECUTIVE,738,TAMPINES ST 72,04 TO 06,141.0,Apartment,1997,720000.0,73
2013-08,TAMPINES,EXECUTIVE,226,SIMEI ST 4,01 TO 03,146.0,Maisonette,1988,730000.0,64
2013-08,TAMPINES,EXECUTIVE,148,TAMPINES AVE 5,07 TO 09,150.0,Maisonette,1985,798000.0,61
2013-08,TOA PAYOH,EXECUTIVE,254,KIM KEAT AVE,04 TO 06,146.0,Maisonette,1989,732000.0,65
2013-08,TOA PAYOH,EXECUTIVE,254,KIM KEAT AVE,01 TO 03,146.0,Maisonette,1989,750000.0,65
2013-08,WOODLANDS,EXECUTIVE,865,WOODLANDS ST 83,01 TO 03,147.0,Apartment,1996,555000.0,72
2013-08,WOODLANDS,EXECUTIVE,788C,WOODLANDS CRES,01 TO 03,140.0,Apartment,1999,566000.0,75
2013-08,WOODLANDS,EXECUTIVE,346,WOODLANDS ST 32,01 TO 03,154.0,Maisonette,1986,585000.0,62
2013-08,WOODLANDS,EXECUTIVE,652,WOODLANDS RING RD,07 TO 09,141.0,Apartment,1998,595000.0,74
2013-08,WOODLANDS,EXECUTIVE,819,WOODLANDS ST 82,01 TO 03,146.0,Maisonette,1989,598000.0,65
2013-08,WOODLANDS,EXECUTIVE,583,WOODLANDS DR 16,10 TO 12,131.0,Apartment,2001,600000.0,77
2013-08,WOODLANDS,EXECUTIVE,358,WOODLANDS AVE 5,01 TO 03,147.0,Apartment,1996,625000.0,72
2013-08,WOODLANDS,EXECUTIVE,837,WOODLANDS ST 82,01 TO 03,151.0,Maisonette,1989,650000.0,65
2013-08,WOODLANDS,EXECUTIVE,341,WOODLANDS AVE 1,07 TO 09,177.0,Apartment,1995,700000.0,71
2013-08,WOODLANDS,EXECUTIVE,411,WOODLANDS ST 41,07 TO 09,177.0,Apartment,1995,720000.0,71
2013-08,WOODLANDS,EXECUTIVE,820,WOODLANDS ST 82,04 TO 06,177.0,Apartment,1995,747000.0,71
2013-08,WOODLANDS,EXECUTIVE,342,WOODLANDS AVE 1,04 TO 06,177.0,Apartment,1995,755000.0,71
2013-08,WOODLANDS,EXECUTIVE,848,WOODLANDS ST 82,07 TO 09,176.0,Apartment,1995,770000.0,71
2013-08,WOODLANDS,EXECUTIVE,402,WOODLANDS ST 41,07 TO 09,177.0,Apartment,1995,790000.0,71
2013-08,YISHUN,EXECUTIVE,358,YISHUN RING RD,01 TO 03,145.0,Maisonette,1988,570000.0,64
2013-08,YISHUN,EXECUTIVE,355A,YISHUN RING RD,01 TO 03,145.0,Maisonette,1988,571000.0,64
2013-08,YISHUN,EXECUTIVE,709,YISHUN AVE 5,10 TO 12,163.0,Adjoined flat,1984,675000.0,60
2013-09,ANG MO KIO,EXECUTIVE,154,ANG MO KIO AVE 5,10 TO 12,163.0,Adjoined flat,1981,928000.0,57
2013-09,BEDOK,EXECUTIVE,102,BEDOK NTH AVE 4,10 TO 12,149.0,Adjoined flat,1977,720000.0,53
2013-09,BEDOK,EXECUTIVE,94C,BEDOK NTH AVE 4,04 TO 06,143.0,Apartment,1993,780000.0,69
2013-09,BISHAN,EXECUTIVE,238,BISHAN ST 22,01 TO 03,148.0,Maisonette,1992,755000.0,68
2013-09,BUKIT BATOK,EXECUTIVE,142,BT BATOK ST 11,13 TO 15,148.0,Maisonette,1984,638000.0,60
2013-09,BUKIT BATOK,EXECUTIVE,512,BT BATOK ST 52,07 TO 09,146.0,Maisonette,1987,650000.0,63
2013-09,BUKIT BATOK,EXECUTIVE,330,BT BATOK ST 33,10 TO 12,152.0,Maisonette,1986,655000.0,62
2013-09,BUKIT BATOK,EXECUTIVE,223,BT BATOK EAST AVE 3,04 TO 06,146.0,Apartment,1985,682000.0,61
2013-09,BUKIT BATOK,EXECUTIVE,290C,BT BATOK EAST AVE 3,01 TO 03,143.0,Apartment,1997,715000.0,73
2013-09,BUKIT PANJANG,EXECUTIVE,465,SEGAR RD,01 TO 03,133.0,Premium Apartment,2002,505000.0,78
2013-09,BUKIT PANJANG,EXECUTIVE,527,JELAPANG RD,04 TO 06,144.0,Apartment,1998,610000.0,74
2013-09,BUKIT PANJANG,EXECUTIVE,532,JELAPANG RD,22 TO 24,142.0,Apartment,1999,675000.0,75
2013-09,BUKIT PANJANG,EXECUTIVE,180,LOMPANG RD,16 TO 18,131.0,Apartment,2002,770000.0,78
2013-09,CHOA CHU KANG,EXECUTIVE,275,CHOA CHU KANG AVE 2,04 TO 06,143.0,Apartment,1993,560000.0,69
2013-09,CHOA CHU KANG,EXECUTIVE,296,CHOA CHU KANG AVE 2,10 TO 12,142.0,Premium Apartment,1999,570000.0,75
2013-09,CHOA CHU KANG,EXECUTIVE,163,JLN TECK WHYE,04 TO 06,143.0,Maisonette,1998,585000.0,74
2013-09,CHOA CHU KANG,EXECUTIVE,164,JLN TECK WHYE,16 TO 18,141.0,Apartment,1998,596888.0,74
2013-09,CHOA CHU KANG,EXECUTIVE,271,CHOA CHU KANG AVE 2,04 TO 06,148.0,Apartment,1993,605000.0,69
2013-09,CHOA CHU KANG,EXECUTIVE,561,CHOA CHU KANG NTH 6,04 TO 06,147.0,Apartment,1996,606000.0,72
2013-09,CHOA CHU KANG,EXECUTIVE,603,CHOA CHU KANG ST 62,04 TO 06,146.0,Apartment,1996,628000.0,72
2013-09,CHOA CHU KANG,EXECUTIVE,351,CHOA CHU KANG CTRL,07 TO 09,143.0,Apartment,1993,687000.0,69
2013-09,CLEMENTI,EXECUTIVE,206,CLEMENTI AVE 6,13 TO 15,150.0,Maisonette,1985,903000.0,61
2013-09,HOUGANG,EXECUTIVE,157,HOUGANG ST 11,01 TO 03,148.0,Maisonette,1984,613000.0,60
2013-09,HOUGANG,EXECUTIVE,562,HOUGANG ST 51,01 TO 03,148.0,Maisonette,1992,665000.0,68
2013-09,HOUGANG,EXECUTIVE,455,HOUGANG AVE 10,10 TO 12,146.0,Maisonette,1992,735000.0,68
2013-09,HOUGANG,EXECUTIVE,430,HOUGANG AVE 6,07 TO 09,146.0,Maisonette,1989,780000.0,65
2013-09,HOUGANG,EXECUTIVE,834,HOUGANG CTRL,04 TO 06,156.0,Maisonette,1992,838000.0,68
2013-09,JURONG EAST,EXECUTIVE,337,JURONG EAST AVE 1,01 TO 03,149.0,Maisonette,1985,610000.0,61
2013-09,JURONG EAST,EXECUTIVE,287D,JURONG EAST ST 21,07 TO 09,145.0,Maisonette,1998,770000.0,74
2013-09,JURONG WEST,EXECUTIVE,829,JURONG WEST ST 81,10 TO 12,145.0,Apartment,1993,535000.0,69
2013-09,JURONG WEST,EXECUTIVE,719,JURONG WEST AVE 5,01 TO 03,146.0,Maisonette,1992,570000.0,68
2013-09,JURONG WEST,EXECUTIVE,407,JURONG WEST ST 42,07 TO 09,148.0,Maisonette,1985,575000.0,61
2013-09,JURONG WEST,EXECUTIVE,151,YUNG HO RD,07 TO 09,155.0,Maisonette,1990,583000.0,66
2013-09,JURONG WEST,EXECUTIVE,682A,JURONG WEST CTRL 1,01 TO 03,134.0,Premium Apartment,2000,621000.0,76
2013-09,JURONG WEST,EXECUTIVE,154,YUNG HO RD,10 TO 12,148.0,Maisonette,1991,630000.0,67
2013-09,JURONG WEST,EXECUTIVE,688,JURONG WEST CTRL 1,10 TO 12,139.0,Premium Apartment,1998,686000.0,74
2013-09,KALLANG/WHAMPOA,EXECUTIVE,106,JLN RAJAH,07 TO 09,150.0,Maisonette,1984,792888.0,60
2013-09,PASIR RIS,EXECUTIVE,156,PASIR RIS ST 13,01 TO 03,147.0,Apartment,1995,593000.0,71
2013-09,PASIR RIS,EXECUTIVE,250,PASIR RIS ST 21,01 TO 03,148.0,Apartment,1993,605000.0,69
2013-09,PASIR RIS,EXECUTIVE,716,PASIR RIS ST 72,01 TO 03,149.0,Apartment,1996,635000.0,72
2013-09,PASIR RIS,EXECUTIVE,507,PASIR RIS ST 52,04 TO 06,145.0,Apartment,1993,675000.0,69
2013-09,PASIR RIS,EXECUTIVE,605,ELIAS RD,01 TO 03,154.0,Apartment,1995,690000.0,71
2013-09,PASIR RIS,EXECUTIVE,503,PASIR RIS ST 52,10 TO 12,146.0,Apartment,1993,700000.0,69
2013-09,PASIR RIS,EXECUTIVE,422,PASIR RIS DR 6,10 TO 12,145.0,Maisonette,1989,701000.0,65
2013-09,PASIR RIS,EXECUTIVE,541,PASIR RIS ST 51,07 TO 09,144.0,Apartment,1992,735000.0,68
2013-09,PASIR RIS,EXECUTIVE,580,PASIR RIS ST 53,04 TO 06,148.0,Apartment,1995,750000.0,71
2013-09,PASIR RIS,EXECUTIVE,535,PASIR RIS DR 1,07 TO 09,145.0,Apartment,1992,752000.0,68
2013-09,PUNGGOL,EXECUTIVE,112,EDGEFIELD PLAINS,01 TO 03,130.0,Premium Apartment,2003,580000.0,79
2013-09,PUNGGOL,EXECUTIVE,182,EDGEFIELD PLAINS,07 TO 09,128.0,Premium Apartment,2003,630000.0,79
2013-09,PUNGGOL,EXECUTIVE,181,EDGEFIELD PLAINS,10 TO 12,128.0,Premium Apartment,2003,630000.0,79
2013-09,SEMBAWANG,EXECUTIVE,360C,ADMIRALTY DR,04 TO 06,131.0,Premium Apartment,2001,556000.0,77
2013-09,SEMBAWANG,EXECUTIVE,339B,SEMBAWANG CL,01 TO 03,131.0,Premium Apartment,2001,559000.0,77
2013-09,SEMBAWANG,EXECUTIVE,506A,WELLINGTON CIRCLE,04 TO 06,130.0,Apartment,2001,570000.0,77
2013-09,SEMBAWANG,EXECUTIVE,359B,ADMIRALTY DR,07 TO 09,131.0,Premium Apartment,2001,578000.0,77
2013-09,SEMBAWANG,EXECUTIVE,356C,ADMIRALTY DR,04 TO 06,131.0,Premium Apartment,2001,592000.0,77
2013-09,SEMBAWANG,EXECUTIVE,502A,WELLINGTON CIRCLE,10 TO 12,130.0,Apartment,2001,625000.0,77
2013-09,SEMBAWANG,EXECUTIVE,310,CANBERRA RD,10 TO 12,143.0,Maisonette,1998,670000.0,74
2013-09,SENGKANG,EXECUTIVE,306B,ANCHORVALE LINK,01 TO 03,128.0,Apartment,2001,595000.0,77
2013-09,SENGKANG,EXECUTIVE,299C,COMPASSVALE ST,01 TO 03,136.0,Premium Apartment,2001,600000.0,77
2013-09,SENGKANG,EXECUTIVE,299B,COMPASSVALE ST,01 TO 03,134.0,Premium Apartment,2001,600000.0,77
2013-09,SENGKANG,EXECUTIVE,116A,RIVERVALE DR,13 TO 15,130.0,Apartment,2000,603000.0,76
2013-09,SENGKANG,EXECUTIVE,312B,ANCHORVALE LANE,04 TO 06,127.0,Premium Apartment,2002,612000.0,78
2013-09,SENGKANG,EXECUTIVE,226C,COMPASSVALE WALK,07 TO 09,135.0,Apartment,1999,615000.0,75
2013-09,SENGKANG,EXECUTIVE,102,RIVERVALE WALK,07 TO 09,142.0,Apartment,1999,623000.0,75
2013-09,SENGKANG,EXECUTIVE,102,RIVERVALE WALK,10 TO 12,141.0,Apartment,1999,627000.0,75
2013-09,SENGKANG,EXECUTIVE,316A,ANCHORVALE LINK,10 TO 12,125.0,Premium Apartment,2003,650000.0,79
2013-09,SENGKANG,EXECUTIVE,103,RIVERVALE WALK,16 TO 18,144.0,Apartment,1999,668800.0,75
2013-09,SERANGOON,EXECUTIVE,232A,SERANGOON AVE 2,04 TO 06,140.0,Apartment,1998,859000.0,74
2013-09,SERANGOON,EXECUTIVE,417,SERANGOON CTRL,10 TO 12,146.0,Maisonette,1989,925000.0,65
2013-09,TAMPINES,EXECUTIVE,330,TAMPINES ST 32,01 TO 03,148.0,Apartment,1995,658000.0,71
2013-09,TAMPINES,EXECUTIVE,739,TAMPINES ST 72,13 TO 15,140.0,Apartment,1997,663000.0,73
2013-09,TAMPINES,EXECUTIVE,334,TAMPINES ST 32,07 TO 09,147.0,Apartment,1996,665000.0,72
2013-09,TAMPINES,EXECUTIVE,477,TAMPINES ST 43,04 TO 06,159.0,Apartment,1993,677000.0,69
2013-09,TAMPINES,EXECUTIVE,940,TAMPINES AVE 5,04 TO 06,146.0,Maisonette,1989,680000.0,65
2013-09,TAMPINES,EXECUTIVE,324,TAMPINES ST 32,07 TO 09,147.0,Apartment,1995,689888.0,71
2013-09,TAMPINES,EXECUTIVE,125,TAMPINES ST 11,07 TO 09,147.0,Maisonette,1985,707888.0,61
2013-09,TAMPINES,EXECUTIVE,336,TAMPINES ST 32,04 TO 06,150.0,Apartment,1996,718888.0,72
2013-09,TAMPINES,EXECUTIVE,147,TAMPINES AVE 5,01 TO 03,150.0,Maisonette,1985,742000.0,61
2013-09,TAMPINES,EXECUTIVE,147,TAMPINES AVE 5,07 TO 09,142.0,Apartment,1985,757888.0,61
2013-09,WOODLANDS,EXECUTIVE,788B,WOODLANDS CRES,07 TO 09,140.0,Apartment,1999,570000.0,75
2013-09,WOODLANDS,EXECUTIVE,670,WOODLANDS DR 71,04 TO 06,130.0,Apartment,2000,582000.0,76
2013-09,WOODLANDS,EXECUTIVE,117,MARSILING RISE,01 TO 03,170.0,Apartment,1995,590000.0,71
2013-09,WOODLANDS,EXECUTIVE,587,WOODLANDS DR 16,07 TO 09,131.0,Apartment,2001,590000.0,77
